country,ISO3,year,HIVDeathRate,CivilWarDummy,OPENLag,GDPGrowthLag,POLITYLag,POLITYSQLag,InterstateWarLag,PolityLag,BatDeaths1000Lag,GDPLagK
Bolivia,BOL,1986,,0,39.639668,-3.0165451,9,81,0,19,0,2.8638873
Bolivia,BOL,1987,,0,47.149605,-4.2398338,9,81,0,19,0,2.7424631
Bolivia,BOL,1988,,0,46.520596,1.5461663,9,81,0,19,0,2.7848661
Bolivia,BOL,1989,,0,42.0061,1.2047755,9,81,0,19,0,2.8184175
Bolivia,BOL,1990,,0,44.579639,2.3873992,9,81,0,19,0,2.8857043
Bolivia,BOL,1991,,0,47.384624,1.6806211,9,81,0,19,0,2.9342022
Bolivia,BOL,1992,,0,49.966385,1.6701521,9,81,0,19,0,2.9832077
Bolivia,BOL,1993,,0,51.992775,-.87364942,9,81,0,19,0,2.957145
Bolivia,BOL,1994,,0,50.809097,2.0822036,9,81,0,19,0,3.0187187
Bolivia,BOL,1995,.13365956,0,51.507442,3.1366172,9,81,0,19,0,3.1134045
Bolivia,BOL,1996,.13075964,0,53.771717,2.1545491,9,81,0,19,0,3.1804843
Bolivia,BOL,1997,,0,54.94743,1.4196049,9,81,0,19,0,3.2256346
Bolivia,BOL,1998,.25064042,0,56.026775,1.2480386,9,81,0,19,0,3.2658918
Bolivia,BOL,1999,,0,62.16452,1.1611459,9,81,0,19,0,3.3038135
Bolivia,BOL,2000,,0,51.705795,.055227932,9,81,0,19,0,3.3056381
Bolivia,BOL,2001,,0,54.757553,1.215315,9,81,0,19,0,3.3458121
Bolivia,BOL,2002,.57727814,0,53.925133,.93185222,9,81,0,19,0,3.3769903
Bolivia,BOL,2003,.56591517,0,57.901543,-.35329008,9,81,0,19,0,3.3650596
Bolivia,BOL,2004,.27749887,0,59.444134,1.6503189,8,64,0,18,0,3.4205937
Bolivia,BOL,2005,.27227139,0,62.963467,2.9605684,8,64,0,18,0,3.5218627
Bolivia,BOL,2006,.26726973,0,67.641945,1.5535859,8,64,0,18,0,3.5765779
Bolivia,BOL,2007,.26267299,0,69.642616,3.2798824,8,64,0,18,0,3.6938856
Bolivia,,2008,,0,69.259415,2.3136721,8,64,0,18,0,3.7793498
Bosnia and Herzegovina,BIH,1978,,0,,,,,,,,
Bosnia and Herzegovina,BIH,1979,,0,,,,,0,,0,
Bosnia and Herzegovina,BIH,1980,,0,,,,,0,,0,
Bosnia and Herzegovina,BIH,1981,,0,,,,,0,,0,
Bosnia and Herzegovina,BIH,1982,,0,,,,,0,,0,
Bosnia and Herzegovina,BIH,1983,,0,,,,,0,,0,
Bosnia and Herzegovina,BIH,1984,,0,,,,,0,,0,
Bosnia and Herzegovina,BIH,1985,,0,,,,,0,,0,
Bosnia and Herzegovina,BIH,1986,,0,,,,,0,,0,
Bosnia and Herzegovina,BIH,1987,,0,,,,,0,,0,
Bosnia and Herzegovina,BIH,1988,,0,,,,,0,,0,
Bosnia and Herzegovina,BIH,1989,,0,,,,,0,,0,
Bosnia and Herzegovina,BIH,1990,,0,,,,,0,,0,
Bosnia and Herzegovina,BIH,1991,,0,101.12774,,,,0,,0,1.7258264
Bosnia and Herzegovina,BIH,1992,,0,101.60402,-9.851635,,,0,,0,1.5558044
Bosnia and Herzegovina,BIH,1993,,1,99.682396,-2.2466402,0,0,0,10,17,1.5208509
Bosnia and Herzegovina,BIH,1994,,1,102.09267,5.4548101,0,0,0,10,17,1.6038105
Bosnia and Herzegovina,BIH,1995,,1,103.02657,16.484503,0,0,0,10,10,1.8681906
Bosnia and Herzegovina,BIH,1996,,0,93.844971,17.144983,,,0,,.80000001,2.1884916
Bosnia and Herzegovina,BIH,1997,,0,109.24197,60.38892,,,0,,0,3.5100982
Bosnia and Herzegovina,BIH,1998,,0,105.7884,37.254963,,,0,,0,4.8177838
Bosnia and Herzegovina,BIH,1999,,0,102.02232,10.211883,,,0,,0,5.3097706
Bosnia and Herzegovina,BIH,2000,,0,90.845161,5.5303898,,,0,,0,5.6034212
Bosnia and Herzegovina,BIH,2001,,0,84.103516,3.4744,,,0,,0,5.7981067
Bosnia and Herzegovina,BIH,2002,,0,80.46077,-9.4163847,,,0,,0,5.2521348
Bosnia and Herzegovina,BIH,2003,,0,76.655838,-9.3041945,,,0,,0,4.7634659
Bosnia and Herzegovina,BIH,2004,,0,79.740738,-10.322215,,,0,,0,4.2717705
Bosnia and Herzegovina,BIH,2005,,0,96.92276,9.6706448,,,0,,0,4.6848783
Bosnia and Herzegovina,BIH,2006,,0,100.27509,4.5479207,,,0,,0,4.897943
Bosnia and Herzegovina,BIH,2007,,0,93.066704,7.1764846,,,0,,0,5.2494431
Bosnia,,2008,,0,96.728783,14.885042,,,0,,0,6.0308247
Botswana,BWA,1978,,0,,,,,,,,
Botswana,BWA,1979,,0,,,,,0,,0,
Botswana,BWA,1980,,0,,,,,0,,0,
Botswana,BWA,1981,,0,98.056351,6.8240643,6,36,0,16,0,3.3996644
Botswana,BWA,1982,,0,105.01817,.78131986,6,36,0,16,0,3.4262266
Botswana,BWA,1983,,0,103.10876,-4.4400525,6,36,0,16,0,3.2741003
Botswana,BWA,1984,,0,110.73489,12.113606,6,36,0,16,0,3.670712
Botswana,BWA,1985,,0,110.87419,9.5342722,6,36,0,16,0,4.0206876
Botswana,BWA,1986,,0,108.6571,3.1958873,6,36,0,16,0,4.1491847
Botswana,BWA,1987,,0,106.16942,10.754522,6,36,0,16,0,4.5954094
Botswana,BWA,1988,,0,102.12231,2.5053749,7,49,0,17,0,4.7105417
Botswana,BWA,1989,,0,121.43774,6.3586125,7,49,0,17,0,5.0100665
Botswana,BWA,1990,.15562931,0,110.94711,16.460585,7,49,0,17,0,5.834753
Botswana,BWA,1991,.10448058,0,106.10342,4.7953739,7,49,0,17,0,6.1145511
Botswana,BWA,1992,.10176,0,102.9501,5.68467,7,49,0,17,0,6.4621429
Botswana,BWA,1993,.11195984,0,91.022736,2.6661716,7,49,0,17,0,6.6344352
Botswana,BWA,1994,.12346907,0,81.447845,-3.5159214,7,49,0,17,0,6.4011731
Botswana,BWA,1995,.14113757,0,85.614044,.075661376,7,49,0,17,0,6.4060168
Botswana,BWA,1996,.16027229,0,87.350731,-1.1256238,7,49,0,17,0,6.333909
